"Country","State","City","Timestamp(UTC)","PM2.5","PM10","CO","NO2","SO2"
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-01T00:00:00.000Z",17.17,22.24,475.06,15.06,2.83
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-02T00:00:00.000Z",34.98,46.33,440.87,17.26,4.31
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-03T00:00:00.000Z",10.79,15.86,568.31,30.15,2.74
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-04T00:00:00.000Z",15.99,22.15,714.86,28.26,4.04
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-05T00:00:00.000Z",23.88,33.48,560.58,20.03,7.32
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-06T00:00:00.000Z",11.81,17.48,530.16,7.31,5.37
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-07T00:00:00.000Z",13.21,17.6,493.7,7.94,3.46
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-08T00:00:00.000Z",14.32,18.39,554.15,9.52,3.62
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-09T00:00:00.000Z",12.19,15.79,578.75,7.08,9.56
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-10T00:00:00.000Z",26.15,33.95,686.12,7.26,7.87
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-11T00:00:00.000Z",9.31,11.4,703.66,7.8,4.96
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-12T00:00:00.000Z",10.22,13.19,711.52,13.05,4.49
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-13T00:00:00.000Z",19.05,22,880.85,9.18,4.05
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-14T00:00:00.000Z",18.37,22.68,754.85,10.14,7.22
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-15T00:00:00.000Z",14.47,19.52,729.39,11.59,4.56
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-16T00:00:00.000Z",14.38,18.82,692.94,12.49,3.9
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-17T00:00:00.000Z",15.83,19.42,725.46,9.45,4.65
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-18T00:00:00.000Z",11.09,14.28,678.24,8.88,3.93
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-19T00:00:00.000Z",11.33,16.14,747.86,5.61,7.11
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-20T00:00:00.000Z",8.53,10.99,643.75,25.37,3.75
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-21T00:00:00.000Z",9.56,12.95,641.62,17.8,3.52
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-22T00:00:00.000Z",8.62,11.52,657.81,15.68,5.33
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-23T00:00:00.000Z",11.81,16.66,622.03,8.25,7.13
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-24T00:00:00.000Z",14.79,19.11,717.24,11.34,4.64
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-25T00:00:00.000Z",8.81,11.95,624.82,8.72,5.43
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-26T00:00:00.000Z",11.47,14.28,700.64,12.03,5.36
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-27T00:00:00.000Z",8.47,11.59,666.15,8.22,3.72
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-28T00:00:00.000Z",9.92,12.9,758.59,8.06,3.67
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-29T00:00:00.000Z",12.87,16.37,606.49,18.08,3.56
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-30T00:00:00.000Z",10.09,13.47,527.87,14.61,3.16
"Kazakhstan","Almaty Qalasy","Almaty","2021-05-31T00:00:00.000Z",8.67,11.74,511.54,18.46,4.95
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-01T00:00:00.000Z",6.67,9.24,536.35,14.73,3.13
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-02T00:00:00.000Z",6.18,8.58,446.17,17.21,3.34
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-03T00:00:00.000Z",5.65,7.6,522.62,20.35,2.81
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-04T00:00:00.000Z",4.8,6.7,583.93,30.78,3.31
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-05T00:00:00.000Z",8.69,10.81,493.8,16.03,3.15
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-06T00:00:00.000Z",14.05,17.83,516.88,26.14,3.93
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-07T00:00:00.000Z",7.84,10.35,704.28,23.15,3.3
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-08T00:00:00.000Z",7.93,10.25,570.08,13.49,3.15
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-09T00:00:00.000Z",6.39,8.86,497.07,19.68,2.94
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-10T00:00:00.000Z",4.93,6.61,520.04,17.05,3.04
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-11T00:00:00.000Z",4.85,6.25,518.44,16.03,2.85
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-12T00:00:00.000Z",9.18,11.14,460.51,17.14,3.6
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-13T00:00:00.000Z",6.46,8.4,652.4,15.34,3.71
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-14T00:00:00.000Z",5.42,6.95,672.47,19.41,3.94
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-15T00:00:00.000Z",6.26,8.34,668.76,17.75,4.01
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-16T00:00:00.000Z",5.41,7.26,480.92,13.7,3.74
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-17T00:00:00.000Z",4.69,6.71,474.42,17.44,4.64
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-18T00:00:00.000Z",4.95,6.18,465.94,15.05,4.31
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-19T00:00:00.000Z",4.71,6.16,451.12,10.63,3.17
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-20T00:00:00.000Z",20.29,24.21,436.11,15.75,4.31
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-21T00:00:00.000Z",10.62,13.45,450.07,17.12,3.48
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-22T00:00:00.000Z",9.02,11.14,470.2,14.89,3.43
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-23T00:00:00.000Z",8.52,11.04,571.31,19.48,6.8
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-24T00:00:00.000Z",8.39,10.68,419.46,11.64,5.69
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-25T00:00:00.000Z",20.73,25.1,545.66,24.51,7.27
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-26T00:00:00.000Z",10.43,12.68,461.77,16.91,3.78
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-27T00:00:00.000Z",5.95,7.9,600.56,21.95,3.36
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-28T00:00:00.000Z",12.46,15.21,534.24,43.75,6.49
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-29T00:00:00.000Z",7.14,9.07,467.15,29.15,5.05
"Kazakhstan","Almaty Qalasy","Almaty","2021-06-30T00:00:00.000Z",6.22,7.95,543.1,24.21,5.92
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-01T00:00:00.000Z",6.74,8.47,457.15,22.32,5.77
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-02T00:00:00.000Z",8.39,9.99,522.47,22.15,3.54
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-03T00:00:00.000Z",11.41,13.85,556.53,22.95,5.95
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-04T00:00:00.000Z",9.08,10.99,475.29,20.57,3.51
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-05T00:00:00.000Z",10.92,13.82,499.19,26.95,3.08
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-06T00:00:00.000Z",8.62,10.77,530.15,18.63,3.14
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-07T00:00:00.000Z",12.9,15.62,507.52,18.34,5.02
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-08T00:00:00.000Z",17.87,21.37,502.59,27.69,3.32
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-09T00:00:00.000Z",13.91,18.92,556.15,18.27,3.96
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-10T00:00:00.000Z",13.23,15.82,563.12,12.18,6.73
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-11T00:00:00.000Z",12.72,16.67,469.05,9.71,9.89
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-12T00:00:00.000Z",10.51,14.85,590.07,11.97,13.49
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-13T00:00:00.000Z",9.62,13.13,514.51,6.47,4.03
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-14T00:00:00.000Z",10.84,14.42,492.48,7.95,2.83
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-15T00:00:00.000Z",12.49,16.52,557.45,11.48,4.44
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-16T00:00:00.000Z",10.52,13.7,541.69,9.83,3.93
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-17T00:00:00.000Z",7.65,10.1,581.58,9.15,6.97
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-18T00:00:00.000Z",7.34,9.68,558.84,5.81,5.79
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-19T00:00:00.000Z",4.57,6.5,553.92,5.46,4.12
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-20T00:00:00.000Z",5.43,7.12,493.89,6.81,7.55
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-21T00:00:00.000Z",7.16,9.27,428.92,12.09,6.89
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-22T00:00:00.000Z",9.24,11.65,615.24,9.43,3.19
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-23T00:00:00.000Z",13.75,16.15,680.77,6.87,4.31
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-24T00:00:00.000Z",11.22,14,521.36,10.78,3.91
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-25T00:00:00.000Z",9.9,12.89,630.3,8.74,5.19
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-26T00:00:00.000Z",7.76,10.09,524.21,6.74,3.6
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-27T00:00:00.000Z",12.24,15.41,532.44,7.77,5.83
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-28T00:00:00.000Z",9.57,12.14,578.78,7.42,4.67
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-29T00:00:00.000Z",9.24,12.18,499.45,9.56,3.63
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-30T00:00:00.000Z",10.5,13.51,479.09,10.19,4.62
"Kazakhstan","Almaty Qalasy","Almaty","2021-07-31T00:00:00.000Z",7.97,9.92,559.92,7.3,3.44
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-01T00:00:00.000Z",10.8,13.51,441.26,9.4,5.27
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-02T00:00:00.000Z",9.42,11.99,473.6,10.4,4.19
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-03T00:00:00.000Z",9.33,11.03,560.51,9.61,3.09
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-04T00:00:00.000Z",8.61,11.28,514.95,5.17,5.29
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-05T00:00:00.000Z",11.25,13.51,582.14,5.55,4.91
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-06T00:00:00.000Z",11.42,13.8,513.2,5.23,4
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-07T00:00:00.000Z",14.01,18.12,468.28,3.83,3.64
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-08T00:00:00.000Z",9.39,12.64,490.42,3.12,4.97
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-09T00:00:00.000Z",9.51,13,571.39,3.42,3.86
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-10T00:00:00.000Z",9.44,11.86,492.86,3.34,3.4
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-11T00:00:00.000Z",8.41,12.79,484.87,3.43,3.43
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-12T00:00:00.000Z",9.11,11.87,505.94,3.75,3.45
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-13T00:00:00.000Z",20.02,24.42,481.98,5.78,3.37
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-14T00:00:00.000Z",17.87,22.05,510.7,6.29,3.3
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-15T00:00:00.000Z",13.47,16.61,523.4,5.42,3.05
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-16T00:00:00.000Z",16.21,20.29,545.21,4.59,7.61
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-17T00:00:00.000Z",17.46,21.61,592.59,1.73,5.08
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-18T00:00:00.000Z",14.58,17.87,528.1,4.84,9.94
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-19T00:00:00.000Z",14.76,18.83,599.48,6.96,4.44
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-20T00:00:00.000Z",16.38,19.71,596.06,14.02,4.28
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-21T00:00:00.000Z",11.09,13.36,445.23,8.67,7.61
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-22T00:00:00.000Z",9.28,11.57,575.72,7.39,10.23
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-23T00:00:00.000Z",13.11,16.56,611.32,9.08,7.52
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-24T00:00:00.000Z",7.9,9.83,483.94,6.13,7.64
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-25T00:00:00.000Z",9.5,11.6,512.16,7.04,6.2
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-26T00:00:00.000Z",10.18,12.86,529.3,8.79,9.87
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-27T00:00:00.000Z",10.52,12.48,414.19,7.57,5.47
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-28T00:00:00.000Z",9.52,11.68,588.59,8.01,3.87
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-29T00:00:00.000Z",9.57,11.84,562.39,7.44,3.71
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-30T00:00:00.000Z",9.67,12.06,586.52,9.34,5.8
"Kazakhstan","Almaty Qalasy","Almaty","2021-08-31T00:00:00.000Z",10.63,12.88,573.66,8.56,5.65
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-01T00:00:00.000Z",11.25,13.14,492.39,8.59,3.96
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-02T00:00:00.000Z",11.57,14.63,487.32,6.8,6.07
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-03T00:00:00.000Z",13.76,16.61,522.86,7.43,5.3
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-04T00:00:00.000Z",13.21,16.49,621.79,6.14,8.99
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-05T00:00:00.000Z",10.62,14.03,633.66,7.72,15.42
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-06T00:00:00.000Z",10.97,14.04,569.35,6.37,19.66
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-07T00:00:00.000Z",9.19,11.25,549.12,6.13,18.1
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-08T00:00:00.000Z",8.53,10.13,572.84,24.85,7.76
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-09T00:00:00.000Z",7.59,9.43,495.8,19.48,4.04
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-10T00:00:00.000Z",8.39,11.59,589.61,31.45,4.88
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-11T00:00:00.000Z",19.1,22.9,534.44,46.13,4.82
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-12T00:00:00.000Z",13.44,16.6,523.39,52.97,6.01
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-13T00:00:00.000Z",10.25,12.92,482.54,68.98,3.73
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-14T00:00:00.000Z",14.65,18.19,600.54,89.54,10.75
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-15T00:00:00.000Z",15.22,19.11,627.01,102.85,12.56
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-16T00:00:00.000Z",11.46,13.76,588.98,82.69,6.46
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-17T00:00:00.000Z",9.31,11.51,635.04,57.9,6.73
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-18T00:00:00.000Z",14.23,17.36,633.87,58.21,6
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-19T00:00:00.000Z",13.27,16.47,567.72,34.85,7.58
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-20T00:00:00.000Z",14.98,19.27,581.4,33.64,7.47
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-21T00:00:00.000Z",12.35,15.99,545.11,38.11,7.18
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-22T00:00:00.000Z",13.13,18.97,584.64,9.54,8.65
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-23T00:00:00.000Z",15.05,20.31,596.45,3.48,12.89
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-24T00:00:00.000Z",10.49,13.28,565.74,3,8.17
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-25T00:00:00.000Z",20.42,28.35,578.52,2.52,8.6
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-26T00:00:00.000Z",16.97,22.42,663.82,2.51,6.73
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-27T00:00:00.000Z",17.04,26.42,691.71,7.46,7.25
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-28T00:00:00.000Z",14.12,23.47,576.53,2.75,6.22
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-29T00:00:00.000Z",11.89,16.99,562.61,6.28,14.79
"Kazakhstan","Almaty Qalasy","Almaty","2021-09-30T00:00:00.000Z",10.12,13.5,576.91,4.27,15.85
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-01T00:00:00.000Z",22.33,29.29,639.9,2.89,6.98
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-02T00:00:00.000Z",12.35,15.69,572.56,4.86,7.86
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-03T00:00:00.000Z",22.94,31.96,596.32,9.14,4.43
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-04T00:00:00.000Z",25.85,32.42,544.1,14.07,4.13
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-05T00:00:00.000Z",19.55,23.21,621.2,4.59,3.65
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-06T00:00:00.000Z",25.5,32.09,496.64,7.35,4.33
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-07T00:00:00.000Z",45.01,56.98,713.73,2.79,4.39
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-08T00:00:00.000Z",38.96,50.75,736.21,8.82,5.92
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-09T00:00:00.000Z",43.17,54.87,686.64,15.1,9.11
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-10T00:00:00.000Z",19.1,23.95,539.29,13.19,11.75
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-11T00:00:00.000Z",18.92,23.9,525.67,2.66,4.81
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-12T00:00:00.000Z",29.85,34.69,536.48,2.74,7.15
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-13T00:00:00.000Z",39.63,50.12,698.32,4.99,3.55
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-14T00:00:00.000Z",53.3,66.23,723.41,7.46,8.72
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-15T00:00:00.000Z",53.45,63.71,729.28,7.79,10.77
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-16T00:00:00.000Z",41.92,53.28,695.45,4.22,9.38
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-17T00:00:00.000Z",34.99,43.82,625.75,2.63,3.9
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-18T00:00:00.000Z",46.16,58.77,624.41,10.42,3.98
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-19T00:00:00.000Z",48.78,60.16,721.53,17.47,5.54
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-20T00:00:00.000Z",36.49,47.78,754.8,27.06,10.72
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-21T00:00:00.000Z",37.34,47.93,622.65,10.19,8.76
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-22T00:00:00.000Z",22.64,26.09,530.91,19.48,4.17
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-23T00:00:00.000Z",21.7,26.17,672.54,21.41,4
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-24T00:00:00.000Z",49.99,61.96,796.53,35.13,5.56
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-25T00:00:00.000Z",35.14,43.47,778.65,28.19,6.51
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-26T00:00:00.000Z",22.45,27.3,675.63,39.03,4.49
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-27T00:00:00.000Z",24.63,31,592.45,38.58,7.42
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-28T00:00:00.000Z",44.18,55.78,720.57,43.06,5.94
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-29T00:00:00.000Z",30.29,36.74,678.16,21.59,5.89
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-30T00:00:00.000Z",27.51,32.71,648.94,26.83,4.41
"Kazakhstan","Almaty Qalasy","Almaty","2021-10-31T00:00:00.000Z",39.89,49.48,694.27,39.61,4.24
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-01T00:00:00.000Z",32.73,40.19,610.41,39.58,5.83
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-02T00:00:00.000Z",28.77,35.69,718.83,47.43,8.75
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-03T00:00:00.000Z",18.47,21.91,530.35,15.36,6.51
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-04T00:00:00.000Z",26.41,32.19,591.61,22.48,6.76
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-05T00:00:00.000Z",61.49,70.68,746.99,1.25,3.33
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-06T00:00:00.000Z",66.02,77.39,816.02,1.32,7.06
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-07T00:00:00.000Z",91.59,104.78,729.52,1.61,7.67
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-08T00:00:00.000Z",100.98,116.02,959.88,1.39,3.77
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-09T00:00:00.000Z",67.12,77.12,914.85,1.62,11.96
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-10T00:00:00.000Z",78.08,94.8,884.42,60.17,6.17
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-11T00:00:00.000Z",74.24,88.69,994.94,9.65,10.5
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-12T00:00:00.000Z",45.4,55,1124.61,1.69,7.97
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-13T00:00:00.000Z",44.35,53.39,911.38,30.05,5.4
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-14T00:00:00.000Z",63.28,75.15,720.68,5.03,11.01
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-15T00:00:00.000Z",16.92,21.46,682.98,5.94,4.82
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-16T00:00:00.000Z",27.89,35.69,792.66,33.67,4.6
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-17T00:00:00.000Z",21.06,33.78,645.69,33.58,7.74
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-18T00:00:00.000Z",26.82,35.08,596.39,40.19,5.99
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-19T00:00:00.000Z",40.96,54.18,579.79,43.94,7.3
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-20T00:00:00.000Z",56.18,70.42,759.24,73.97,10
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-21T00:00:00.000Z",16.87,21.51,861.86,33.87,4.36
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-22T00:00:00.000Z",24.11,33.16,924.03,54.93,5.57
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-23T00:00:00.000Z",45.12,58.55,1000.11,99.27,9.32
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-24T00:00:00.000Z",36.86,48.14,1164.86,91.8,11.16
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-25T00:00:00.000Z",43.81,55.21,1175.81,57.28,9.69
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-26T00:00:00.000Z",23.09,29.86,528.91,7.05,5.33
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-27T00:00:00.000Z",53.51,68.66,597.27,6.87,5.36
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-28T00:00:00.000Z",49.1,65.2,713.62,20.01,6.88
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-29T00:00:00.000Z",33.88,45.13,835.28,66.56,7.97
"Kazakhstan","Almaty Qalasy","Almaty","2021-11-30T00:00:00.000Z",66.03,81.53,1052.19,80.29,9.36
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-01T00:00:00.000Z",46.25,58.36,965.89,22.97,5.62
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-02T00:00:00.000Z",42.01,51.41,1237.14,11.38,8.35
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-03T00:00:00.000Z",46.62,63.33,1461.79,2.66,5.39
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-04T00:00:00.000Z",70.32,91.66,960.89,21.54,7.44
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-05T00:00:00.000Z",76.81,95.2,863.72,11.54,13.97
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-06T00:00:00.000Z",60.12,77.66,838.65,5.82,7.57
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-07T00:00:00.000Z",53.38,67.12,972.83,7.47,8.87
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-08T00:00:00.000Z",31.92,42.38,642.11,6.68,5.38
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-09T00:00:00.000Z",41.96,55.2,544.75,24.88,5.24
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-10T00:00:00.000Z",73.06,87.18,822.11,77.5,7.25
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-11T00:00:00.000Z",69.92,87.62,897.42,39.1,11.05
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-12T00:00:00.000Z",49.03,67.5,1224.27,91.69,7.42
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-13T00:00:00.000Z",52.62,69.56,1148.5,39.58,6.88
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-14T00:00:00.000Z",66.43,87.14,649.35,51.08,5.24
"Kazakhstan","Almaty Qalasy","Almaty","2021-12-15T00:00:00.000Z",71.33,93.78,645.84,45.07,10.65
